Striking,#1 (P1),#2 (P2),Chosen Stage,#4 (P1),#3 (P2),Battlefield,,,,,,,,,,,
Striking,#3 (P2),#2 (P2),Chosen Stage,#1 (P1),#4 (P1),Battlefield,,,,,,,,,,,
Striking,#2 (P2),#1 (P1),Chosen Stage,#3 (P2),#4 (P1),Battlefield,,,,,,,,,,,
Striking,#1 (P1),#2 (P2),Chosen Stage,#3 (P2),#4 (P1),Battlefield,,,,,,,,,,,
Striking,#2 (P2),#4 (P1),#3 (P2),Chosen Stage,#1 (P1),Final Destination,Lylat Cruise,Castle Siege,Battlefield,No,,,,,,,
Striking,#2 (P2),#4 (P1),#1 (P1),Chosen Stage,#3 (P2),Final Destination,Lylat Cruise,Castle Siege,Battlefield,No,,,,,,,
Striking,#1 (P1),#2 (P2),#4 (P1),Chosen Stage,#3 (P2),Final Destination,Pokémon Stadium 2,Castle Siege,Battlefield,No,,,,,,,
Striking,#4 (P1),#1 (P1),#3 (P2),Chosen Stage,#2 (P2),Final Destination,Smashville,Castle Siege,Battlefield,No,,,,,,,
Striking,#3 (P2),#2 (P2),#4 (P1),Chosen Stage,#1 (P1),Final Destination,Yoshi's Island (Brawl),Castle Siege,Battlefield,No,,,,,,,
Striking,#3 (P2),#4 (P1),#2 (P2),Chosen Stage,#1 (P1),Final Destination,Yoshi's Island (Brawl),Castle Siege,Battlefield,No,,,,,,,
Striking,#3 (P2),#4 (P1),#2 (P2),Chosen Stage,#1 (P1),Final Destination,Yoshi's Island (Brawl),Castle Siege,Battlefield,No,,,,,,,
Striking,#4 (P1),#2 (P2),#1 (P1),Chosen Stage,#3 (P2),Final Destination,Yoshi's Island (Brawl),Castle Siege,Battlefield,No,,,,,,,
Striking,#3 (P2),#2 (P2),#4 (P1),Chosen Stage,#1 (P1),Final Destination,Yoshi's Story,Castle Siege,Battlefield,No,,,,,,,
Striking,#1 (P1),#4 (P1),#2 (P2),Chosen Stage,#3 (P2),Final Destination,Battlefield,Yoshi's Story,Castle Siege,No,,,,,,,
Striking,#4 (P1),#1 (P1),#2 (P2),Chosen Stage,#2 (P2),Final Destination,Lylat Cruise,Yoshi's Island (Brawl),Castle Siege,No,,,,,,,
Striking,#4 (P1),#1 (P1),#3 (P2),Chosen Stage,#2 (P2),Final Destination,Lylat Cruise,Yoshi's Island (Brawl),Castle Siege,Yes,Battlefield,Town And City,Battlefield,,,,
Striking,#1 (P1),#4 (P1),#2 (P2),Chosen Stage,#3 (P2),Final Destination,Unova Pokémon League,Kalos Pokémon League,Castle Siege,No,,,,,,,
Striking,#2 (P2),#3 (P2),#4 (P1),Chosen Stage,#1 (P1),Final Destination,Battlefield,Castle Siege,Final Destination,No,,,,Yes,Final Destination,,
Striking,#3 (P2),#2 (P2),#4 (P1),Chosen Stage,#1 (P1),Final Destination,Lylat Cruise,Castle Siege,Final Destination,Yes,Smashville,Lylat Cruise,Town And City,Yes,Final Destination,Yes,Lylat Cruise
Striking,#4 (P1),#2 (P2),#3 (P2),Chosen Stage,#1 (P1),Final Destination,Pokémon Stadium 2,Battlefield,Final Destination,No,,,,Yes,Final Destination,,
Striking,#2 (P2),#1 (P1),#4 (P1),Chosen Stage,#3 (P2),Final Destination,Yoshi's Island (Brawl),Yoshi's Story,Final Destination,No,,,,Yes,Final Destination,,
Striking,#4 (P1),#2 (P2),#3 (P2),Chosen Stage,#1 (P1),Final Destination,,,Final Destination,Yes,Lylat Cruise,Castle Siege,Battlefield,Yes,Final Destination,,
Striking,#1 (P1),#4 (P1),#2 (P2),Chosen Stage,#3 (P2),Final Destination,Battlefield,Castle Siege,Kalos Pokémon League,No,,,,,,,
Striking,#3 (P2),#1 (P1),#4 (P1),Chosen Stage,#2 (P2),Final Destination,Lylat Cruise,Castle Siege,Kalos Pokémon League,No,,,,,,,
Striking,#4 (P1),#3 (P2),#1 (P1),Chosen Stage,#2 (P2),Final Destination,Lylat Cruise,Castle Siege,Kalos Pokémon League,Yes,Final Destination,Yoshi's Story,Pokémon Stadium 2,,,,
Striking,#1 (P1),#3 (P2),#4 (P1),Chosen Stage,#2 (P2),Final Destination,Pokémon Stadium 2,Castle Siege,Kalos Pokémon League,No,,,,,,,
Striking,#4 (P1),#1 (P1),#3 (P2),Chosen Stage,#2 (P2),Final Destination,Smashville,Castle Siege,Kalos Pokémon League,No,,,,,,,
Striking,#4 (P1),#3 (P2),#2 (P2),Chosen Stage,#1 (P1),Final Destination,Yoshi's Island (Brawl),Castle Siege,Kalos Pokémon League,No,,,,,,,
Striking,#3 (P2),#4 (P1),#1 (P1),Chosen Stage,#2 (P2),Final Destination,Yoshi's Island (Brawl),Castle Siege,Kalos Pokémon League,No,,,,,,,
Striking,#1 (P1),#2 (P2),#3 (P2),Chosen Stage,#4 (P1),Final Destination,Pokémon Stadium 2,Yoshi's Island (Brawl),Lylat Cruise,Yes,Yoshi's Story,Castle Siege,,,,,
Striking,#4 (P1),#3 (P2),#1 (P1),Chosen Stage,#2 (P2),Final Destination,Smashville,Castle Siege,Lylat Cruise,No,,,,,,,
Striking,#3 (P2),#4 (P1),#2 (P2),Chosen Stage,#1 (P1),Final Destination,Town And City,Yoshi's Story,Lylat Cruise,No,,,,,,,
Striking,#3 (P2),#4 (P1),#1 (P1),Chosen Stage,#2 (P2),Final Destination,Yoshi's Story,Castle Siege,Lylat Cruise,Yes,Battlefield,Unova Pokémon League,Smashville,,,,
Striking,#4 (P1),#3 (P2),#2 (P2),Chosen Stage,#1 (P1),Final Destination,Battlefield,Castle Siege,Pokémon Stadium 2,No,,,,,,,
Striking,#4 (P1),#3 (P2),#2 (P2),Chosen Stage,#1 (P1),Final Destination,Battlefield,Castle Siege,Pokémon Stadium 2,No,,,,,,,
Striking,#3 (P2),#4 (P1),#2 (P2),Chosen Stage,#1 (P1),Final Destination,Battlefield,Final Destination,Pokémon Stadium 2,No,,,,,,,
Striking,#2 (P2),#1 (P1),#4 (P1),Chosen Stage,#2 (P2),Final Destination,Battlefield,Yoshi's Story,Pokémon Stadium 2,No,,,,,,,
Striking,#4 (P1),#3 (P2),#1 (P1),Chosen Stage,#2 (P2),Final Destination,Battlefield,Lylat Cruise,Pokémon Stadium 2,No,,,,,,,
Striking,#3 (P2),#4 (P1),#1 (P1),Chosen Stage,#2 (P2),Final Destination,Battlefield,Lylat Cruise,Pokémon Stadium 2,Yes,Lylat Cruise,Castle Siege,Unova Pokémon League,,,Yes,Lylat Cruise
Striking,#1 (P1),#2 (P2),#3 (P2),Chosen Stage,#4 (P1),Final Destination,Battlefield,Lylat Cruise,Pokémon Stadium 2,No,,,,,,,
Striking,#1 (P1),#2 (P2),#3 (P2),Chosen Stage,#4 (P1),Final Destination,Battlefield,Yoshi's Island (Brawl),Pokémon Stadium 2,No,,,,,,,
Striking,#4 (P1),#3 (P2),#2 (P2),Chosen Stage,#1 (P1),Final Destination,Lylat Cruise,Yoshi's Story,Pokémon Stadium 2,No,,,,,,,
Striking,#3 (P2),#4 (P1),#2 (P2),Chosen Stage,#1 (P1),Final Destination,Lylat Cruise,Castle Siege,Pokémon Stadium 2,Yes,Lylat Cruise,Yoshi's Island (Brawl),Kalos Pokémon League,,,Yes,Lylat Cruise
Striking,#4 (P1),#3 (P2),#1 (P1),Chosen Stage,#2 (P2),Final Destination,Lylat Cruise,Castle Siege,Pokémon Stadium 2,No,,,,,,,
Striking,#2 (P2),#3 (P2),#4 (P1),Chosen Stage,#1 (P1),Final Destination,Unova Pokémon League,Kalos Pokémon League,Pokémon Stadium 2,No,,,,,,,
Striking,#3 (P2),#4 (P1),#2 (P2),Chosen Stage,#1 (P1),Final Destination,Yoshi's Island (Brawl),Castle Siege,Pokémon Stadium 2,No,,,,,,,
Striking,#4 (P1),#3 (P2),#2 (P2),Chosen Stage,#1 (P1),Final Destination,,,Pokémon Stadium 2,No,,,,,,,
Striking,#4 (P1),#3 (P2),#2 (P2),Chosen Stage,#1 (P1),Final Destination,Battlefield,Castle Siege,Smashville,Yes,Unova Pokémon League,Kalos Pokémon League,,,,,
Striking,#4 (P1),#3 (P2),#1 (P1),Chosen Stage,#2 (P2),Final Destination,Battlefield,Castle Siege,Smashville,No,,,,,,,
Striking,#1 (P1),#2 (P2),#3 (P2),Chosen Stage,#4 (P1),Final Destination,Battlefield,Lylat Cruise,Smashville,Yes,Lylat Cruise,Castle Siege,Unova Pokémon League,,,Yes,Lylat Cruise
Striking,#1 (P1),#2 (P2),#3 (P2),Chosen Stage,#4 (P1),Final Destination,Battlefield,Lylat Cruise,Smashville,No,,,,,,,
Striking,#1 (P1),#3 (P2),#2 (P2),Chosen Stage,#4 (P1),Final Destination,Battlefield,Castle Siege,Smashville,No,,,,,,,
Striking,#2 (P2),#1 (P1),#3 (P2),Chosen Stage,#4 (P1),Final Destination,Kalos Pokémon League,Castle Siege,Smashville,No,,,,,,,
Striking,#2 (P2),#3 (P2),#4 (P1),Chosen Stage,#1 (P1),Final Destination,Lylat Cruise,Castle Siege,Smashville,Yes,Yoshi's Island (Brawl),Yoshi's Story,Kalos Pokémon League,,,,
Striking,#2 (P2),#4 (P1),#3 (P2),Chosen Stage,#1 (P1),Final Destination,Lylat Cruise,Castle Siege,Smashville,Yes,Final Destination,Kalos Pokémon League,Pokémon Stadium 2,,,,
Striking,#1 (P1),#2 (P2),#3 (P2),Chosen Stage,#4 (P1),Final Destination,Lylat Cruise,Castle Siege,Smashville,No,,,,,,,
Striking,#3 (P2),#4 (P1),#1 (P1),Chosen Stage,#2 (P2),Final Destination,Pokémon Stadium 2,Yoshi's Island (Brawl),Smashville,No,,,,,,,
Striking,#3 (P2),#4 (P1),#2 (P2),Chosen Stage,#1 (P1),Final Destination,Yoshi's Island (Brawl),Castle Siege,Smashville,No,,,,,,,
Striking,#3 (P2),#1 (P1),#4 (P1),Chosen Stage,#2 (P2),Final Destination,Yoshi's Island (Brawl),Castle Siege,Smashville,No,,,,,,,
Striking,#4 (P1),#2 (P2),#3 (P2),Chosen Stage,#1 (P1),Final Destination,Lylat Cruise,Yoshi's Story,Town And City,Yes,Lylat Cruise,Castle Siege,Unova Pokémon League,,,Yes,Lylat Cruise
Striking,#2 (P2),#3 (P2),#4 (P1),Chosen Stage,#1 (P1),Final Destination,Lylat Cruise,Castle Siege,Town And City,Yes,Yoshi's Story,Castle Siege,Smashville,,,Yes,Castle Siege
Striking,#2 (P2),#4 (P1),#3 (P2),Chosen Stage,#1 (P1),Final Destination,Lylat Cruise,Castle Siege,Unova Pokémon League,No,,,,,,,
Striking,#2 (P2),#1 (P1),#3 (P2),Chosen Stage,#4 (P1),Final Destination,Pokémon Stadium 2,Battlefield,Unova Pokémon League,Yes,Lylat Cruise,Castle Siege,Yoshi's Island (Brawl),,,,
Striking,#4 (P1),#3 (P2),#1 (P1),Chosen Stage,#2 (P2),Final Destination,Battlefield,Yoshi's Story,Yoshi's Island (Brawl),No,,,,,,,
Striking,#3 (P2),#4 (P1),#1 (P1),Chosen Stage,#2 (P2),Final Destination,Lylat Cruise,Castle Siege,Yoshi's Island (Brawl),No,,,,,,,
Striking,#4 (P1),#1 (P1),#2 (P2),Chosen Stage,#3 (P2),Final Destination,Pokémon Stadium 2,Kalos Pokémon League,Yoshi's Island (Brawl),Yes,Yoshi's Island (Brawl),Yoshi's Story,Castle Siege,,,,
Striking,#1 (P1),#2 (P2),#4 (P1),Chosen Stage,#3 (P2),Final Destination,Smashville,Castle Siege,Yoshi's Island (Brawl),No,,,,,,,
Striking,#1 (P1),#4 (P1),#2 (P2),Chosen Stage,#3 (P2),Final Destination,Smashville,Battlefield,Yoshi's Island (Brawl),Yes,Battlefield,Yoshi's Story,,,,Yes,Battlefield
Striking,#4 (P1),#3 (P2),#1 (P1),Chosen Stage,#2 (P2),Final Destination,Battlefield,Lylat Cruise,Yoshi's Story,No,,,,,,,
Striking,#3 (P2),#4 (P1),#1 (P1),Chosen Stage,#2 (P2),Final Destination,Battlefield,Castle Siege,Yoshi's Story,Yes,Smashville,Final Destination,Kalos Pokémon League,,,,
Striking,#4 (P1),#1 (P1),#2 (P2),Chosen Stage,#4 (P1),Final Destination,Battlefield,Lylat Cruise,Yoshi's Story,Yes,Smashville,Castle Siege,Pokémon Stadium 2,,,,
Striking,#2 (P2),#3 (P2),#1 (P1),Chosen Stage,#4 (P1),Final Destination,Battlefield,Yoshi's Island (Brawl),Yoshi's Story,No,,,,,,,
Striking,#1 (P1),#3 (P2),#2 (P2),Chosen Stage,#2 (P2),Final Destination,Yoshi's Story,Castle Siege,Yoshi's Story,No,,,,,,,
Striking,#3 (P2),#2 (P2),#4 (P1),Chosen Stage,#1 (P1),Final Destination,Battlefield,Castle Siege,,Yes,Battlefield,Castle Siege,,,,,
Striking,#4 (P1),#1 (P1),#2 (P2),Chosen Stage,#3 (P2),Final Destination,Battlefield,Yoshi's Story,,No,,,,,,,
Striking,#3 (P2),#2 (P2),#1 (P1),Chosen Stage,#4 (P1),Final Destination,Battlefield,Yoshi's Story,,No,,,,,,,
Striking,#2 (P2),#3 (P2),#1 (P1),Chosen Stage,#4 (P1),Final Destination,Battlefield,Yoshi's Story,,Yes,Pokémon Stadium 2,Yoshi's Island (Brawl),Smashville,,,,
Striking,#4 (P1),#3 (P2),#2 (P2),Chosen Stage,#1 (P1),Final Destination,Kalos Pokémon League,Castle Siege,,Yes,Yoshi's Island (Brawl),Castle Siege,,,,,
Striking,#1 (P1),#3 (P2),#4 (P1),Chosen Stage,#2 (P2),Final Destination,Kalos Pokémon League,Castle Siege,,No,,,,,,,
Striking,#2 (P2),#3 (P2),#4 (P1),Chosen Stage,#1 (P1),Final Destination,Lylat Cruise,Castle Siege,,No,,,,,,,
Striking,#3 (P2),#4 (P1),#1 (P1),Chosen Stage,#2 (P2),Final Destination,Lylat Cruise,Castle Siege,,No,,,,,,,
Striking,#2 (P2),#4 (P1),#3 (P2),Chosen Stage,#1 (P1),Final Destination,Pokémon Stadium 2,Battlefield,,No,,,,,,,
Striking,#2 (P2),#1 (P1),#3 (P2),Chosen Stage,#4 (P1),Final Destination,Pokémon Stadium 2,Battlefield,,No,,,,,,,
Striking,#4 (P1),#2 (P2),#3 (P2),Chosen Stage,#1 (P1),Final Destination,Smashville,Lylat Cruise,,No,,,,,,,
Striking,#2 (P2),#1 (P1),#3 (P2),Chosen Stage,#4 (P1),Final Destination,Smashville,Lylat Cruise,,No,,,,,,,
Striking,#2 (P2),#4 (P1),#3 (P2),Chosen Stage,#1 (P1),Final Destination,Unova Pokémon League,Castle Siege,,No,,,,,,,
Striking,#3 (P2),#4 (P1),#2 (P2),Chosen Stage,#1 (P1),Final Destination,Yoshi's Story,Castle Siege,,Yes,Lylat Cruise,Kalos Pokémon League,,,,,
Striking,#4 (P1),#2 (P2),#3 (P2),Chosen Stage,#1 (P1),Final Destination,,,,,,,,,,,
Striking,#2 (P2),#3 (P2),#1 (P1),Chosen Stage,#2 (P2),Final Destination,,,,,,,,,,,
Striking,#4 (P1),#1 (P1),#2 (P2),Chosen Stage,#3 (P2),Final Destination,,,,,,,,,,,
Striking,#1 (P1),#4 (P1),#2 (P2),Chosen Stage,#3 (P2),Final Destination,,,,,,,,,,,
Striking,#2 (P2),#1 (P1),#3 (P2),Chosen Stage,#4 (P1),Final Destination,,,,,,,,,,,
Striking,#1 (P1),#2 (P2),#3 (P2),Chosen Stage,#4 (P1),Final Destination,,,,,,,,,,,
Striking,#2 (P2),#1 (P1),#4 (P1),#3 (P2),Chosen Stage,Lylat Cruise,Final Destination,Kalos Pokémon League,Battlefield,No,,,,,,,
Striking,#4 (P1),#2 (P2),#3 (P2),#1 (P1),Chosen Stage,Lylat Cruise,Town And City,Castle Siege,Battlefield,No,,,,,,,
Striking,#4 (P1),#2 (P2),#3 (P2),#1 (P1),Chosen Stage,Lylat Cruise,Yoshi's Island (Brawl),Castle Siege,Battlefield,No,,,,,,,
Striking,#4 (P1),#3 (P2),#2 (P2),#1 (P1),Chosen Stage,Lylat Cruise,Final Destination,Kalos Pokémon League,Castle Siege,Yes,Battlefield,Yoshi's Story,Smashville,,,,
Striking,#4 (P1),#1 (P1),#3 (P2),#2 (P2),Chosen Stage,Lylat Cruise,Yoshi's Island (Brawl),Kalos Pokémon League,Castle Siege,No,,,,,,,
Striking,#1 (P1),#2 (P2),#3 (P2),#4 (P1),Chosen Stage,Lylat Cruise,Smashville,Kalos Pokémon League,Final Destination,Yes,Pokémon Stadium 2,Castle Siege,Yoshi's Story,,,,
Striking,#2 (P2),#1 (P1),#4 (P1),#3 (P2),Chosen Stage,Lylat Cruise,Town And City,Kalos Pokémon League,Final Destination,Yes,Yoshi's Island (Brawl),Castle Siege,Smashville,,,,
Striking,#4 (P1),#3 (P2),#1 (P1),#2 (P2),Chosen Stage,Lylat Cruise,Battlefield,Yoshi's Story,Kalos Pokémon League,No,,,,,,,
Striking,#3 (P2),#1 (P1),#4 (P1),#2 (P2),Chosen Stage,Lylat Cruise,Battlefield,Yoshi's Story,Pokémon Stadium 2,No,,,,,,,
Striking,#3 (P2),#4 (P1),#1 (P1),#2 (P2),Chosen Stage,Lylat Cruise,Final Destination,Unova Pokémon League,Pokémon Stadium 2,Yes,Battlefield,Yoshi's Story,Castle Siege,,,,
Striking,#1 (P1),#2 (P2),#3 (P2),#4 (P1),Chosen Stage,Lylat Cruise,Lylat Cruise,Castle Siege,Smashville,No,,,,,,,
Striking,#2 (P2),#4 (P1),#3 (P2),#1 (P1),Chosen Stage,Lylat Cruise,Unova Pokémon League,Castle Siege,Smashville,Yes,Unova Pokémon League,Yoshi's Island (Brawl),,,,Yes,Unova Pokémon League
Striking,#1 (P1),#2 (P2),#3 (P2),#4 (P1),Chosen Stage,Lylat Cruise,Unova Pokémon League,Castle Siege,Smashville,No,,,,,,,
Striking,#2 (P2),#3 (P2),#4 (P1),#1 (P1),Chosen Stage,Lylat Cruise,Final Destination,Town And City,Unova Pokémon League,Yes,Final Destination,Town And City,Unova Pokémon League,Yes,Unova Pokémon League,Yes,Final Destination & Town And City
Striking,#2 (P2),#3 (P2),#1 (P1),#4 (P1),Chosen Stage,Lylat Cruise,Smashville,Battlefield,Unova Pokémon League,No,,,,,,,
Striking,#2 (P2),#4 (P1),#3 (P2),#1 (P1),Chosen Stage,Lylat Cruise,Pokémon Stadium 2,Battlefield,,No,,,,,,,
Striking,#3 (P2),#1 (P1),#2 (P2),#4 (P1),Chosen Stage,Lylat Cruise,Smashville,Final Destination,,Yes,Battlefield,Yoshi's Story,Town And City,,,,
Striking,#2 (P2),#1 (P1),#3 (P2),#4 (P1),Chosen Stage,Lylat Cruise,Yoshi's Island (Brawl),Castle Siege,,Yes,Yoshi's Island (Brawl),Castle Siege,,,,,
Striking,#1 (P1),#4 (P1),#2 (P2),#3 (P2),Chosen Stage,Lylat Cruise,,,,,,,,,,,
Striking,#4 (P1),#2 (P2),#1 (P1),#4 (P1),Chosen Stage,Lylat Cruise,,,,,,,,,,,
Striking,Chosen Stage,#3 (P2),#4 (P1),#2 (P2),#1 (P1),Pokémon Stadium 2,Final Destination,Lylat Cruise,Battlefield,No,,,,,,,
Striking,Chosen Stage,#3 (P2),#4 (P1),#1 (P1),#2 (P2),Pokémon Stadium 2,Final Destination,Castle Siege,Battlefield,No,,,,,,,
Striking,Chosen Stage,#3 (P2),#1 (P1),#4 (P1),#2 (P2),Pokémon Stadium 2,Final Destination,Castle Siege,Battlefield,Yes,Final Destination,Castle Siege,Battlefield,Yes,Battlefield,Yes,Final Destination
Striking,Chosen Stage,#1 (P1),#3 (P2),#2 (P2),#4 (P1),Pokémon Stadium 2,Final Destination,Castle Siege,Battlefield,Yes,Yoshi's Story,Castle Siege,Kalos Pokémon League,,,Yes,Castle Siege
Striking,Chosen Stage,#1 (P1),#2 (P2),#3 (P2),#4 (P1),Pokémon Stadium 2,Final Destination,Castle Siege,Battlefield,No,,,,,,,
Striking,Chosen Stage,#3 (P2),#2 (P2),#4 (P1),#1 (P1),Pokémon Stadium 2,Kalos Pokémon League,Castle Siege,Battlefield,No,,,,,,,
Striking,Chosen Stage,#3 (P2),#4 (P1),#2 (P2),#1 (P1),Pokémon Stadium 2,Lylat Cruise,Yoshi's Island (Brawl),Battlefield,No,,,,,,,
Striking,Chosen Stage,#4 (P1),#3 (P2),#2 (P2),#1 (P1),Pokémon Stadium 2,Lylat Cruise,Castle Siege,Battlefield,Yes,Town And City,Unova Pokémon League,Castle Siege,,,,
Striking,Chosen Stage,#4 (P1),#2 (P2),#3 (P2),#1 (P1),Pokémon Stadium 2,Lylat Cruise,Castle Siege,Battlefield,No,,,,,,,
Striking,Chosen Stage,#3 (P2),#4 (P1),#1 (P1),#2 (P2),Pokémon Stadium 2,Lylat Cruise,Castle Siege,Battlefield,Yes,Final Destination,Kalos Pokémon League,Unova Pokémon League,,,,
Striking,Chosen Stage,#3 (P2),#4 (P1),#1 (P1),#2 (P2),Pokémon Stadium 2,Lylat Cruise,Castle Siege,Battlefield,Yes,,,,,,,
Striking,Chosen Stage,#3 (P2),#4 (P1),#1 (P1),#2 (P2),Pokémon Stadium 2,Lylat Cruise,Yoshi's Island (Brawl),Battlefield,No,,,,,,,
Striking,Chosen Stage,#4 (P1),#3 (P2),#1 (P1),#2 (P2),Pokémon Stadium 2,Lylat Cruise,Yoshi's Island (Brawl),Battlefield,No,,,,,,,
Striking,Chosen Stage,#1 (P1),#4 (P1),#3 (P2),#2 (P2),Pokémon Stadium 2,Lylat Cruise,Castle Siege,Battlefield,No,,,,,,,
Striking,Chosen Stage,#4 (P1),#1 (P1),#3 (P2),#2 (P2),Pokémon Stadium 2,Lylat Cruise,Castle Siege,Battlefield,No,,,,,,,
Striking,Chosen Stage,#3 (P2),#1 (P1),#4 (P1),#2 (P2),Pokémon Stadium 2,Lylat Cruise,Kalos Pokémon League,Battlefield,No,,,,,,,
Striking,Chosen Stage,#2 (P2),#4 (P1),#1 (P1),#3 (P2),Pokémon Stadium 2,Lylat Cruise,Castle Siege,Battlefield,No,,,,,,,
Striking,Chosen Stage,#1 (P1),#2 (P2),#3 (P2),#4 (P1),Pokémon Stadium 2,Lylat Cruise,Castle Siege,Battlefield,No,,,,,,,
Striking,Chosen Stage,#3 (P2),#4 (P1),#2 (P2),#1 (P1),Pokémon Stadium 2,Smashville,Unova Pokémon League,Battlefield,Yes,Yoshi's Island (Brawl),Castle Siege,Lylat Cruise,,,,
Striking,Chosen Stage,#4 (P1),#2 (P2),#3 (P2),#1 (P1),Pokémon Stadium 2,Smashville,Yoshi's Story,Battlefield,Yes,Lylat Cruise,Castle Siege,Town And City,,,,
Striking,Chosen Stage,#1 (P1),#4 (P1),#3 (P2),#2 (P2),Pokémon Stadium 2,Smashville,Yoshi's Island (Brawl),Battlefield,No,,,,,,,
Striking,Chosen Stage,#1 (P1),#2 (P2),#3 (P2),#4 (P1),Pokémon Stadium 2,Smashville,Yoshi's Story,Battlefield,No,,,,,,,
Striking,Chosen Stage,#2 (P2),#4 (P1),#3 (P2),#1 (P1),Pokémon Stadium 2,Town And City,Castle Siege,Battlefield,No,,,,,,,
Striking,Chosen Stage,#4 (P1),#3 (P2),#1 (P1),#2 (P2),Pokémon Stadium 2,Town And City,Castle Siege,Battlefield,No,,,,,,,
Striking,Chosen Stage,#4 (P1),#2 (P2),#3 (P2),#1 (P1),Pokémon Stadium 2,Unova Pokémon League,Yoshi's Story,Battlefield,No,,,,,,,
Striking,Chosen Stage,#1 (P1),#3 (P2),#4 (P1),#2 (P2),Pokémon Stadium 2,Unova Pokémon League,Yoshi's Island (Brawl),Battlefield,No,,,,,,,
Striking,Chosen Stage,#1 (P1),#2 (P2),#3 (P2),#4 (P1),Pokémon Stadium 2,Unova Pokémon League,Kalos Pokémon League,Battlefield,No,,,,,,,
Striking,Chosen Stage,#3 (P2),#4 (P1),#2 (P2),#1 (P1),Pokémon Stadium 2,Yoshi's Island (Brawl),Castle Siege,Battlefield,No,,,,,,,
Striking,Chosen Stage,#3 (P2),#4 (P1),#2 (P2),#1 (P1),Pokémon Stadium 2,Yoshi's Island (Brawl),Castle Siege,Battlefield,No,,,,,,,
Striking,Chosen Stage,#2 (P2),#4 (P1),#3 (P2),#1 (P1),Pokémon Stadium 2,Yoshi's Island (Brawl),Castle Siege,Battlefield,No,,,,,,,
Striking,Chosen Stage,#1 (P1),#3 (P2),#4 (P1),#2 (P2),Pokémon Stadium 2,Yoshi's Island (Brawl),Castle Siege,Battlefield,No,,,,,,,
Striking,Chosen Stage,#3 (P2),#1 (P1),#4 (P1),#2 (P2),Pokémon Stadium 2,Yoshi's Island (Brawl),Castle Siege,Battlefield,No,,,,,,,
Striking,Chosen Stage,#1 (P1),#4 (P1),#2 (P2),#3 (P2),Pokémon Stadium 2,Yoshi's Island (Brawl),Castle Siege,Battlefield,No,,,,,,,
Striking,Chosen Stage,#2 (P2),#1 (P1),#2 (P2),#3 (P2),Pokémon Stadium 2,Yoshi's Island (Brawl),Yoshi's Story,Battlefield,No,,,,,,,
Striking,Chosen Stage,#3 (P2),#4 (P1),#2 (P2),#1 (P1),Pokémon Stadium 2,Yoshi's Story,Castle Siege,Battlefield,No,,,,,,,
Striking,Chosen Stage,#4 (P1),#2 (P2),#3 (P2),#1 (P1),Pokémon Stadium 2,Yoshi's Story,Castle Siege,Battlefield,No,,,,,,,
Striking,Chosen Stage,#2 (P2),#3 (P2),#1 (P1),#4 (P1),Pokémon Stadium 2,Yoshi's Story,Castle Siege,Battlefield,No,,,,,,,
Striking,Chosen Stage,#4 (P1),#3 (P2),#2 (P2),#1 (P1),Pokémon Stadium 2,,,Battlefield,No,,,,,,,
Striking,Chosen Stage,#3 (P2),#2 (P2),#4 (P1),#1 (P1),Pokémon Stadium 2,Battlefield,Yoshi's Story,Castle Siege,No,,,,,,,
Striking,Chosen Stage,#3 (P2),#4 (P1),#2 (P2),#1 (P1),Pokémon Stadium 2,Final Destination,Kalos Pokémon League,Castle Siege,Yes,Lylat Cruise,Unova Pokémon League,Yoshi's Story,,,,
Striking,Chosen Stage,#4 (P1),#3 (P2),#1 (P1),#2 (P2),Pokémon Stadium 2,Final Destination,Kalos Pokémon League,Castle Siege,No,,,,,,,
Striking,Chosen Stage,#4 (P1),#2 (P2),#1 (P1),#3 (P2),Pokémon Stadium 2,Final Destination,Yoshi's Island (Brawl),Castle Siege,No,,,,,,,
Striking,Chosen Stage,#3 (P2),#4 (P1),#2 (P2),#1 (P1),Pokémon Stadium 2,Pokémon Stadium 2,Kalos Pokémon League,Castle Siege,No,,,,,,,
Striking,Chosen Stage,#2 (P2),#4 (P1),#1 (P1),#3 (P2),Pokémon Stadium 2,Yoshi's Island (Brawl),Kalos Pokémon League,Castle Siege,Yes,Lylat Cruise,Unova Pokémon League,Battlefield,,,,
Striking,Chosen Stage,#4 (P1),#1 (P1),#3 (P2),#2 (P2),Pokémon Stadium 2,Battlefield,Castle Siege,Final Destination,No,,,,,,,
Striking,Chosen Stage,#1 (P1),#2 (P2),#4 (P1),#3 (P2),Pokémon Stadium 2,Battlefield,Yoshi's Island (Brawl),Final Destination,Yes,Smashville,Town And City,Castle Siege,,,,
Striking,Chosen Stage,#3 (P2),#2 (P2),#1 (P1),#4 (P1),Pokémon Stadium 2,Battlefield,Lylat Cruise,Final Destination,No,,,,,,,
Striking,Chosen Stage,#1 (P1),#2 (P2),#3 (P2),#4 (P1),Pokémon Stadium 2,Battlefield,Castle Siege,Final Destination,No,,,,,,,
Striking,Chosen Stage,#3 (P2),#4 (P1),#2 (P2),#1 (P1),Pokémon Stadium 2,Lylat Cruise,Castle Siege,Final Destination,Yes,Lylat Cruise,Yoshi's Island (Brawl),Smashville,,,Yes,Lylat Cruise
